Método usado: LUUS JAAKOLA

POSIÇÃO	ÁREA(mm²)	CUSTO

901	1.000000000000000e+00	12
902	1.000000000000000e+00	2
903	1.000000000000000e+00	26
904	1.000000000000000e+00	12
905	1.000000000000000e+00	2
906	1.000000000000000e+00	4
907	1.000000000000000e+00	20
908	1.000000000000000e+00	6
909	1.000000000000000e+00	4
910	1.000000000000000e+00	6
911	1.000000000000000e+00	12
912	1.000000000000000e+00	16
913	1.000000000000000e+00	20
914	1.000000000000000e+00	18
915	1.000000000000000e+00	6
916	1.000000000000000e+00	2
917	1.000000000000000e+00	2
918	1.000000000000000e+00	6
919	1.000000000000000e+00	2
920	1.000000000000000e+00	22
921	1.000000000000000e+00	14
922	1.000000000000000e+00	8
923	1.000000000000000e+00	12
924	1.000000000000000e+00	6
925	1.000000000000000e+00	20
926	1.000000000000000e+00	16
927	1.000000000000000e+00	8
928	1.000000000000000e+00	16
929	1.000000000000000e+00	6
930	1.000000000000000e+00	12
931	1.000000000000000e+00	18
932	1.000000000000000e+00	16
933	1.000000000000000e+00	4
934	1.000000000000000e+00	6
935	1.000000000000000e+00	6
936	1.000000000000000e+00	8
937	1.000000000000000e+00	12
938	1.000000000000000e+00	2
939	1.000000000000000e+00	2
940	1.000000000000000e+00	22
941	1.000000000000000e+00	10
942	1.000000000000000e+00	10
943	1.000000000000000e+00	22
944	1.000000000000000e+00	4
945	1.000000000000000e+00	14
946	1.000000000000000e+00	2
947	1.000000000000000e+00	8
948	1.000000000000000e+00	14
949	1.000000000000000e+00	20
950	1.000000000000000e+00	6
951	1.000000000000000e+00	6
952	1.000000000000000e+00	4
953	1.000000000000000e+00	4
954	1.000000000000000e+00	24
955	1.000000000000000e+00	6
956	1.000000000000000e+00	2
957	1.000000000000000e+00	10
958	1.000000000000000e+00	20
959	1.000000000000000e+00	20
960	1.000000000000000e+00	6
961	1.000000000000000e+00	32
962	1.000000000000000e+00	30
963	1.000000000000000e+00	26
964	1.000000000000000e+00	56
965	1.000000000000000e+00	16
966	1.000000000000000e+00	8
967	1.000000000000000e+00	4
968	1.000000000000000e+00	16
969	1.000000000000000e+00	6
970	1.000000000000000e+00	6
971	1.000000000000000e+00	40
972	1.000000000000000e+00	14
973	1.000000000000000e+00	14
974	1.000000000000000e+00	16
975	1.000000000000000e+00	4
976	1.000000000000000e+00	6
977	1.000000000000000e+00	2
978	1.000000000000000e+00	2
979	1.000000000000000e+00	4
980	1.000000000000000e+00	8
981	1.000000000000000e+00	10
982	1.000000000000000e+00	2
983	1.000000000000000e+00	12
984	1.000000000000000e+00	18
985	1.000000000000000e+00	16
986	1.000000000000000e+00	2
987	1.000000000000000e+00	8
988	1.000000000000000e+00	12
989	1.000000000000000e+00	2
990	1.000000000000000e+00	20
991	1.000000000000000e+00	4
992	1.000000000000000e+00	8
993	1.000000000000000e+00	2
994	1.000000000000000e+00	4
995	1.000000000000000e+00	10
996	1.000000000000000e+00	8
997	1.000000000000000e+00	10
998	1.000000000000000e+00	8
999	1.000000000000000e+00	12
1000	1.000000000000000e+00	2


Tempo gasto: 1.135813
