Método usado: ANTCOLONY OPTIMIZATION

POSIÇÃO	ÁREA(mm²)	CUSTO

381	1.000000000000000e+00	300
382	1.000000000000000e+00	300
383	1.000000000000000e+00	300
384	1.000000000000000e+00	300
385	1.000000000000000e+00	300
386	1.000000000000000e+00	300
387	1.000000000000000e+00	300
388	1.000000000000000e+00	300
389	1.000000000000000e+00	300
390	1.000000000000000e+00	300
391	1.000000000000000e+00	300
392	1.000000000000000e+00	300
393	1.000000000000000e+00	300
394	1.000000000000000e+00	300
395	1.000000000000000e+00	300
396	1.000000000000000e+00	300
397	1.000000000000000e+00	300
398	1.000000000000000e+00	300
399	1.000000000000000e+00	300
400	1.000000000000000e+00	300
401	1.000000000000000e+00	300
402	1.000000000000000e+00	300
403	1.000000000000000e+00	300
404	1.000000000000000e+00	300
405	1.000000000000000e+00	300
406	1.000000000000000e+00	300
407	1.000000000000000e+00	300
408	1.000000000000000e+00	300
409	1.000000000000000e+00	300
410	1.000000000000000e+00	300
411	1.000000000000000e+00	300
412	1.000000000000000e+00	300
413	1.000000000000000e+00	300
414	1.000000000000000e+00	300
415	1.000000000000000e+00	300
416	1.000000000000000e+00	300
417	1.000000000000000e+00	300
418	1.000000000000000e+00	300
419	1.000000000000000e+00	300
420	1.000000000000000e+00	300
421	1.000000000000000e+00	300
422	1.000000000000000e+00	300
423	1.000000000000000e+00	300
424	1.000000000000000e+00	300
425	1.000000000000000e+00	300
426	1.000000000000000e+00	300
427	1.000000000000000e+00	300
428	1.000000000000000e+00	300
429	1.000000000000000e+00	300
430	1.000000000000000e+00	300
431	1.000000000000000e+00	300
432	1.000000000000000e+00	300
433	1.000000000000000e+00	300
434	1.000000000000000e+00	300
435	1.000000000000000e+00	300
436	1.000000000000000e+00	300
437	1.000000000000000e+00	300
438	1.000000000000000e+00	300
439	1.000000000000000e+00	300
440	1.000000000000000e+00	300
441	1.000000000000000e+00	300
442	1.000000000000000e+00	300
443	1.000000000000000e+00	300
444	1.000000000000000e+00	300
445	1.000000000000000e+00	300
446	1.000000000000000e+00	300
447	1.000000000000000e+00	300
448	1.000000000000000e+00	300
449	1.000000000000000e+00	300
450	1.000000000000000e+00	300
451	1.000000000000000e+00	300
452	1.000000000000000e+00	300
453	1.000000000000000e+00	300
454	1.000000000000000e+00	300
455	1.000000000000000e+00	300
456	1.000000000000000e+00	300
457	1.000000000000000e+00	300
458	1.000000000000000e+00	300
459	1.000000000000000e+00	300
460	1.000000000000000e+00	300
461	1.000000000000000e+00	300
462	1.000000000000000e+00	300
463	1.000000000000000e+00	300
464	1.000000000000000e+00	300
465	1.000000000000000e+00	300
466	1.000000000000000e+00	300
467	1.000000000000000e+00	300
468	1.000000000000000e+00	300
469	1.000000000000000e+00	300
470	1.000000000000000e+00	300
471	1.000000000000000e+00	300
472	1.000000000000000e+00	300
473	1.000000000000000e+00	300
474	1.000000000000000e+00	300
475	1.000000000000000e+00	300
476	1.000000000000000e+00	300
477	1.000000000000000e+00	300
478	1.000000000000000e+00	300
479	1.000000000000000e+00	300
480	1.000000000000000e+00	300
481	1.000000000000000e+00	300
482	1.000000000000000e+00	300
483	1.000000000000000e+00	300
484	1.000000000000000e+00	300
485	1.000000000000000e+00	300
486	1.000000000000000e+00	300
487	1.000000000000000e+00	300
488	1.000000000000000e+00	300
489	1.000000000000000e+00	300
490	1.000000000000000e+00	300
491	9.500000000000001e-01	300
492	9.000000000000000e-01	300
493	8.500000000000001e-01	300
494	8.000000000000000e-01	300
