Método usado: LUUS JAAKOLA

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	22
2	1.000000000000000e+00	8
3	1.000000000000000e+00	8
4	1.000000000000000e+00	18
5	1.000000000000000e+00	10
6	1.000000000000000e+00	10
7	1.000000000000000e+00	2
8	1.000000000000000e+00	2
9	1.000000000000000e+00	20
10	1.000000000000000e+00	16
11	1.000000000000000e+00	6
12	1.000000000000000e+00	28
13	1.000000000000000e+00	8
14	1.000000000000000e+00	14
15	1.000000000000000e+00	18
16	1.000000000000000e+00	24
17	1.000000000000000e+00	2
18	1.000000000000000e+00	12
19	1.000000000000000e+00	12
20	1.000000000000000e+00	6
21	1.000000000000000e+00	24
22	1.000000000000000e+00	6
23	1.000000000000000e+00	4
24	1.000000000000000e+00	20
25	1.000000000000000e+00	10
26	1.000000000000000e+00	8
27	1.000000000000000e+00	2
28	1.000000000000000e+00	2
29	1.000000000000000e+00	6
30	1.000000000000000e+00	4
31	1.000000000000000e+00	12
32	1.000000000000000e+00	14
33	1.000000000000000e+00	42
34	1.000000000000000e+00	24
35	1.000000000000000e+00	4
36	1.000000000000000e+00	30
37	1.000000000000000e+00	48
38	1.000000000000000e+00	14
39	1.000000000000000e+00	22
40	1.000000000000000e+00	4
41	1.000000000000000e+00	24
42	1.000000000000000e+00	4
43	1.000000000000000e+00	20
44	1.000000000000000e+00	6
45	1.000000000000000e+00	8
46	1.000000000000000e+00	26
47	1.000000000000000e+00	2
48	1.000000000000000e+00	10
49	1.000000000000000e+00	14
50	1.000000000000000e+00	24
51	1.000000000000000e+00	18
52	1.000000000000000e+00	10
53	1.000000000000000e+00	14
54	1.000000000000000e+00	6
55	1.000000000000000e+00	4
56	1.000000000000000e+00	26
57	1.000000000000000e+00	66
58	1.000000000000000e+00	12
59	1.000000000000000e+00	6
60	1.000000000000000e+00	8
61	1.000000000000000e+00	10
62	1.000000000000000e+00	16
63	1.000000000000000e+00	24
64	1.000000000000000e+00	26
65	1.000000000000000e+00	4
66	1.000000000000000e+00	2
67	1.000000000000000e+00	20
68	1.000000000000000e+00	4
69	1.000000000000000e+00	24
70	1.000000000000000e+00	4
71	1.000000000000000e+00	6
72	1.000000000000000e+00	6
73	1.000000000000000e+00	6
74	1.000000000000000e+00	8
75	1.000000000000000e+00	20
76	1.000000000000000e+00	10
77	1.000000000000000e+00	4
78	1.000000000000000e+00	8
79	1.000000000000000e+00	20
80	1.000000000000000e+00	4
81	1.000000000000000e+00	14
82	1.000000000000000e+00	6
83	1.000000000000000e+00	10
84	1.000000000000000e+00	14
85	1.000000000000000e+00	2
86	1.000000000000000e+00	10
87	1.000000000000000e+00	14
88	1.000000000000000e+00	34
89	1.000000000000000e+00	2
90	1.000000000000000e+00	18
91	1.000000000000000e+00	34
92	1.000000000000000e+00	10
93	1.000000000000000e+00	4
94	1.000000000000000e+00	12
95	1.000000000000000e+00	6
96	1.000000000000000e+00	24
97	1.000000000000000e+00	4
98	1.000000000000000e+00	2
99	1.000000000000000e+00	30
100	1.000000000000000e+00	12


Tempo gasto: 0.006749
