Método usado: LUUS JAAKOLA

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	6
2	1.000000000000000e+00	12
3	1.000000000000000e+00	40
4	1.000000000000000e+00	2
5	1.000000000000000e+00	8
6	1.000000000000000e+00	22
7	1.000000000000000e+00	38
8	1.000000000000000e+00	32
9	1.000000000000000e+00	2
10	1.000000000000000e+00	6
11	1.000000000000000e+00	20
12	1.000000000000000e+00	8
13	1.000000000000000e+00	18
14	1.000000000000000e+00	10
15	1.000000000000000e+00	2
16	1.000000000000000e+00	6
17	1.000000000000000e+00	16
18	1.000000000000000e+00	6
19	1.000000000000000e+00	22
20	1.000000000000000e+00	20
21	1.000000000000000e+00	2
22	1.000000000000000e+00	16
23	1.000000000000000e+00	10
24	1.000000000000000e+00	22
25	1.000000000000000e+00	6
26	1.000000000000000e+00	46
27	1.000000000000000e+00	8
28	1.000000000000000e+00	18
29	1.000000000000000e+00	8
30	1.000000000000000e+00	6
31	1.000000000000000e+00	12
32	1.000000000000000e+00	10
33	1.000000000000000e+00	12
34	1.000000000000000e+00	2
35	1.000000000000000e+00	16
36	1.000000000000000e+00	2
37	1.000000000000000e+00	2
38	1.000000000000000e+00	28
39	1.000000000000000e+00	44
40	1.000000000000000e+00	20
41	1.000000000000000e+00	18
42	1.000000000000000e+00	20
43	1.000000000000000e+00	8
44	1.000000000000000e+00	14
45	1.000000000000000e+00	52
46	1.000000000000000e+00	14
47	1.000000000000000e+00	20
48	1.000000000000000e+00	14
49	1.000000000000000e+00	14
50	1.000000000000000e+00	16
51	1.000000000000000e+00	14
52	1.000000000000000e+00	24
53	1.000000000000000e+00	14
54	1.000000000000000e+00	6
55	1.000000000000000e+00	6
56	1.000000000000000e+00	12
57	1.000000000000000e+00	2
58	1.000000000000000e+00	4
59	1.000000000000000e+00	6
60	1.000000000000000e+00	6
61	1.000000000000000e+00	4
62	1.000000000000000e+00	6
63	1.000000000000000e+00	24
64	1.000000000000000e+00	6
65	1.000000000000000e+00	14
66	1.000000000000000e+00	6
67	1.000000000000000e+00	24
68	1.000000000000000e+00	10
69	1.000000000000000e+00	10
70	1.000000000000000e+00	8
71	1.000000000000000e+00	8
72	1.000000000000000e+00	8
73	1.000000000000000e+00	18
74	1.000000000000000e+00	8
75	1.000000000000000e+00	10
76	1.000000000000000e+00	4
77	1.000000000000000e+00	16
78	1.000000000000000e+00	6
79	1.000000000000000e+00	12
80	1.000000000000000e+00	12
81	1.000000000000000e+00	26
82	1.000000000000000e+00	22
83	1.000000000000000e+00	22
84	1.000000000000000e+00	16
85	1.000000000000000e+00	14
86	1.000000000000000e+00	8
87	1.000000000000000e+00	10
88	1.000000000000000e+00	32
89	1.000000000000000e+00	8
90	1.000000000000000e+00	6
91	1.000000000000000e+00	16
92	1.000000000000000e+00	8
93	1.000000000000000e+00	4
94	1.000000000000000e+00	6
95	1.000000000000000e+00	2
96	1.000000000000000e+00	14
97	1.000000000000000e+00	2
98	1.000000000000000e+00	12
99	1.000000000000000e+00	10
100	1.000000000000000e+00	22
101	1.000000000000000e+00	2
102	1.000000000000000e+00	8
103	1.000000000000000e+00	6
104	1.000000000000000e+00	2
105	1.000000000000000e+00	44
106	1.000000000000000e+00	8
107	1.000000000000000e+00	6
108	1.000000000000000e+00	2
109	1.000000000000000e+00	56
110	1.000000000000000e+00	16
111	1.000000000000000e+00	4
112	1.000000000000000e+00	2
