Método usado: LUUS JAAKOLA

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	12
2	1.000000000000000e+00	22
3	1.000000000000000e+00	6
4	1.000000000000000e+00	10
5	1.000000000000000e+00	2
6	1.000000000000000e+00	8
7	1.000000000000000e+00	2
8	1.000000000000000e+00	26
9	1.000000000000000e+00	34
10	1.000000000000000e+00	14
11	1.000000000000000e+00	24
12	1.000000000000000e+00	14
13	1.000000000000000e+00	4
14	1.000000000000000e+00	14
15	1.000000000000000e+00	2
16	1.000000000000000e+00	24
17	1.000000000000000e+00	6
18	1.000000000000000e+00	12
19	1.000000000000000e+00	14
20	1.000000000000000e+00	6
21	1.000000000000000e+00	2
22	1.000000000000000e+00	6
23	1.000000000000000e+00	2
24	1.000000000000000e+00	20
25	1.000000000000000e+00	8
26	1.000000000000000e+00	8
27	1.000000000000000e+00	6
28	1.000000000000000e+00	16
29	1.000000000000000e+00	4
30	1.000000000000000e+00	2
31	1.000000000000000e+00	12
32	1.000000000000000e+00	12
33	1.000000000000000e+00	10
34	1.000000000000000e+00	26
35	1.000000000000000e+00	2
36	1.000000000000000e+00	2
37	1.000000000000000e+00	10
38	1.000000000000000e+00	8
39	1.000000000000000e+00	18
40	1.000000000000000e+00	8
41	1.000000000000000e+00	8
42	1.000000000000000e+00	4
43	1.000000000000000e+00	10
44	1.000000000000000e+00	2
45	1.000000000000000e+00	16
46	1.000000000000000e+00	6
47	1.000000000000000e+00	22
48	1.000000000000000e+00	10
49	1.000000000000000e+00	8
50	1.000000000000000e+00	16
51	1.000000000000000e+00	6
52	1.000000000000000e+00	16
53	1.000000000000000e+00	4
54	1.000000000000000e+00	4
55	1.000000000000000e+00	10
56	1.000000000000000e+00	16
57	1.000000000000000e+00	10
58	1.000000000000000e+00	10
59	1.000000000000000e+00	6
60	1.000000000000000e+00	16
61	1.000000000000000e+00	12
62	1.000000000000000e+00	14
63	1.000000000000000e+00	4
64	1.000000000000000e+00	10
65	1.000000000000000e+00	2
66	1.000000000000000e+00	14
67	1.000000000000000e+00	6
68	1.000000000000000e+00	4
69	1.000000000000000e+00	10
70	1.000000000000000e+00	18
71	1.000000000000000e+00	4
72	1.000000000000000e+00	4
73	1.000000000000000e+00	38
74	1.000000000000000e+00	10
75	1.000000000000000e+00	8
76	1.000000000000000e+00	8
77	1.000000000000000e+00	34
78	1.000000000000000e+00	14
79	1.000000000000000e+00	12
80	1.000000000000000e+00	16
81	1.000000000000000e+00	20
82	1.000000000000000e+00	6
83	1.000000000000000e+00	18
84	1.000000000000000e+00	20
85	1.000000000000000e+00	18
86	1.000000000000000e+00	18
87	1.000000000000000e+00	30
88	1.000000000000000e+00	8
89	1.000000000000000e+00	16
90	1.000000000000000e+00	2
91	1.000000000000000e+00	22
92	1.000000000000000e+00	76
93	1.000000000000000e+00	4
94	1.000000000000000e+00	8
95	1.000000000000000e+00	18
96	1.000000000000000e+00	12
97	1.000000000000000e+00	2
98	1.000000000000000e+00	14
99	1.000000000000000e+00	10
100	1.000000000000000e+00	26
101	1.000000000000000e+00	12
102	1.000000000000000e+00	18
103	1.000000000000000e+00	12
104	1.000000000000000e+00	4
105	1.000000000000000e+00	10
106	1.000000000000000e+00	2
107	1.000000000000000e+00	12
108	1.000000000000000e+00	4
109	1.000000000000000e+00	24
110	1.000000000000000e+00	6
111	1.000000000000000e+00	8
112	1.000000000000000e+00	12
113	1.000000000000000e+00	4
114	1.000000000000000e+00	4
115	1.000000000000000e+00	22
116	1.000000000000000e+00	16
117	1.000000000000000e+00	6
118	1.000000000000000e+00	12
119	1.000000000000000e+00	10
120	1.000000000000000e+00	6
121	1.000000000000000e+00	22
122	1.000000000000000e+00	12
123	1.000000000000000e+00	18
124	1.000000000000000e+00	34
125	1.000000000000000e+00	20
126	1.000000000000000e+00	22
127	1.000000000000000e+00	6
128	1.000000000000000e+00	12
129	1.000000000000000e+00	16
130	1.000000000000000e+00	10
131	1.000000000000000e+00	8
132	1.000000000000000e+00	12
133	1.000000000000000e+00	24
134	1.000000000000000e+00	20
135	1.000000000000000e+00	6
136	1.000000000000000e+00	22
137	1.000000000000000e+00	24
138	1.000000000000000e+00	16
139	1.000000000000000e+00	8
140	1.000000000000000e+00	2
141	1.000000000000000e+00	14
142	1.000000000000000e+00	2
143	1.000000000000000e+00	10
144	1.000000000000000e+00	4
145	1.000000000000000e+00	16
146	1.000000000000000e+00	30
147	1.000000000000000e+00	12
148	1.000000000000000e+00	14
149	1.000000000000000e+00	14
150	1.000000000000000e+00	6
151	1.000000000000000e+00	2
152	1.000000000000000e+00	16
153	1.000000000000000e+00	12
154	1.000000000000000e+00	10
155	1.000000000000000e+00	8
156	1.000000000000000e+00	2
157	1.000000000000000e+00	10
158	1.000000000000000e+00	14
159	1.000000000000000e+00	22
160	1.000000000000000e+00	4
161	1.000000000000000e+00	10
162	1.000000000000000e+00	22
163	1.000000000000000e+00	18
164	1.000000000000000e+00	18
165	1.000000000000000e+00	10
166	1.000000000000000e+00	12
167	1.000000000000000e+00	38
168	1.000000000000000e+00	6
169	1.000000000000000e+00	4
170	1.000000000000000e+00	8
171	1.000000000000000e+00	12
172	1.000000000000000e+00	20
173	1.000000000000000e+00	38
174	1.000000000000000e+00	2
175	1.000000000000000e+00	38
176	1.000000000000000e+00	2
177	1.000000000000000e+00	34
178	1.000000000000000e+00	16
179	1.000000000000000e+00	4
180	1.000000000000000e+00	6
181	1.000000000000000e+00	14
182	1.000000000000000e+00	2
183	1.000000000000000e+00	16
184	1.000000000000000e+00	24
185	1.000000000000000e+00	6
186	1.000000000000000e+00	14
187	1.000000000000000e+00	42
188	1.000000000000000e+00	2
189	1.000000000000000e+00	12
190	1.000000000000000e+00	10
191	1.000000000000000e+00	22
192	1.000000000000000e+00	28
193	1.000000000000000e+00	18
194	1.000000000000000e+00	2
195	1.000000000000000e+00	12
196	1.000000000000000e+00	14
197	1.000000000000000e+00	30
198	1.000000000000000e+00	6
199	1.000000000000000e+00	2
200	1.000000000000000e+00	4
201	1.000000000000000e+00	22
202	1.000000000000000e+00	28
203	1.000000000000000e+00	14
204	1.000000000000000e+00	2
205	1.000000000000000e+00	10
206	1.000000000000000e+00	22
207	1.000000000000000e+00	2
208	1.000000000000000e+00	22
209	1.000000000000000e+00	6
210	1.000000000000000e+00	12
211	1.000000000000000e+00	14
212	1.000000000000000e+00	6
213	1.000000000000000e+00	16
214	1.000000000000000e+00	4
215	1.000000000000000e+00	4
216	1.000000000000000e+00	14
217	1.000000000000000e+00	4
218	1.000000000000000e+00	6
219	1.000000000000000e+00	12
220	1.000000000000000e+00	18
221	1.000000000000000e+00	8
222	1.000000000000000e+00	10
223	1.000000000000000e+00	6
224	1.000000000000000e+00	2
225	1.000000000000000e+00	14
226	1.000000000000000e+00	14
227	1.000000000000000e+00	14
228	1.000000000000000e+00	4
229	1.000000000000000e+00	18
230	1.000000000000000e+00	26
231	1.000000000000000e+00	30
232	1.000000000000000e+00	10
233	1.000000000000000e+00	10
234	1.000000000000000e+00	4
235	1.000000000000000e+00	2
236	1.000000000000000e+00	14
237	1.000000000000000e+00	2
238	1.000000000000000e+00	2
239	1.000000000000000e+00	8
240	1.000000000000000e+00	14
241	1.000000000000000e+00	8
242	1.000000000000000e+00	12
243	1.000000000000000e+00	10
244	1.000000000000000e+00	10
245	1.000000000000000e+00	10
246	1.000000000000000e+00	4
247	1.000000000000000e+00	20
248	1.000000000000000e+00	6
249	1.000000000000000e+00	8
250	1.000000000000000e+00	34
251	1.000000000000000e+00	4
252	1.000000000000000e+00	2
253	1.000000000000000e+00	2
254	1.000000000000000e+00	10
255	1.000000000000000e+00	2
256	1.000000000000000e+00	4
257	1.000000000000000e+00	42
258	1.000000000000000e+00	6
259	1.000000000000000e+00	2
260	1.000000000000000e+00	12
261	1.000000000000000e+00	10
262	1.000000000000000e+00	12
263	1.000000000000000e+00	6
264	1.000000000000000e+00	20
265	1.000000000000000e+00	12
266	1.000000000000000e+00	6
267	1.000000000000000e+00	26
268	1.000000000000000e+00	10
269	1.000000000000000e+00	2
270	1.000000000000000e+00	12
271	1.000000000000000e+00	12
272	1.000000000000000e+00	8
273	1.000000000000000e+00	26
274	1.000000000000000e+00	16
275	1.000000000000000e+00	2
276	1.000000000000000e+00	12
277	1.000000000000000e+00	18
278	1.000000000000000e+00	6
279	1.000000000000000e+00	6
280	1.000000000000000e+00	14
281	1.000000000000000e+00	24
282	1.000000000000000e+00	8
283	1.000000000000000e+00	6
284	1.000000000000000e+00	26
285	1.000000000000000e+00	6
286	1.000000000000000e+00	2
287	1.000000000000000e+00	6
288	1.000000000000000e+00	16
289	1.000000000000000e+00	12
290	1.000000000000000e+00	12
291	1.000000000000000e+00	10
292	1.000000000000000e+00	6
293	1.000000000000000e+00	18
294	1.000000000000000e+00	28
295	1.000000000000000e+00	8
296	1.000000000000000e+00	2
297	1.000000000000000e+00	18
298	1.000000000000000e+00	14
299	1.000000000000000e+00	36
300	1.000000000000000e+00	14
301	1.000000000000000e+00	6
302	1.000000000000000e+00	20
303	1.000000000000000e+00	18
304	1.000000000000000e+00	10
305	1.000000000000000e+00	12
306	1.000000000000000e+00	20
307	1.000000000000000e+00	10
308	1.000000000000000e+00	46
309	1.000000000000000e+00	16
310	1.000000000000000e+00	16
311	1.000000000000000e+00	12
312	1.000000000000000e+00	10
313	1.000000000000000e+00	2
314	1.000000000000000e+00	2
315	1.000000000000000e+00	4
316	1.000000000000000e+00	4
317	1.000000000000000e+00	18
318	1.000000000000000e+00	18
319	1.000000000000000e+00	4
320	1.000000000000000e+00	8
321	1.000000000000000e+00	34
322	1.000000000000000e+00	16
323	1.000000000000000e+00	10
324	1.000000000000000e+00	18
325	1.000000000000000e+00	10
326	1.000000000000000e+00	42
327	1.000000000000000e+00	2
328	1.000000000000000e+00	4
329	1.000000000000000e+00	2
330	1.000000000000000e+00	6
331	1.000000000000000e+00	36
332	1.000000000000000e+00	6
333	1.000000000000000e+00	10
334	1.000000000000000e+00	10
335	1.000000000000000e+00	30
336	1.000000000000000e+00	8
337	1.000000000000000e+00	16
338	1.000000000000000e+00	28
339	1.000000000000000e+00	6
340	1.000000000000000e+00	4
341	1.000000000000000e+00	16
342	1.000000000000000e+00	2
343	1.000000000000000e+00	12
344	1.000000000000000e+00	14
345	1.000000000000000e+00	4
346	1.000000000000000e+00	34
347	1.000000000000000e+00	2
348	1.000000000000000e+00	4
349	1.000000000000000e+00	6
350	1.000000000000000e+00	32
351	1.000000000000000e+00	4
352	1.000000000000000e+00	14
353	1.000000000000000e+00	8
354	1.000000000000000e+00	12
355	1.000000000000000e+00	2
356	1.000000000000000e+00	26
357	1.000000000000000e+00	4
358	1.000000000000000e+00	4
359	1.000000000000000e+00	4
360	1.000000000000000e+00	16
361	1.000000000000000e+00	2
362	1.000000000000000e+00	36
363	1.000000000000000e+00	40
364	1.000000000000000e+00	2
365	1.000000000000000e+00	22
366	1.000000000000000e+00	22
367	1.000000000000000e+00	10
368	1.000000000000000e+00	2
369	1.000000000000000e+00	14
370	1.000000000000000e+00	24
371	1.000000000000000e+00	22
372	1.000000000000000e+00	12
373	1.000000000000000e+00	32
374	1.000000000000000e+00	2
375	1.000000000000000e+00	6
376	1.000000000000000e+00	8
377	1.000000000000000e+00	24
378	1.000000000000000e+00	38
379	1.000000000000000e+00	6
380	1.000000000000000e+00	6
381	1.000000000000000e+00	16
382	1.000000000000000e+00	4
383	1.000000000000000e+00	16
384	1.000000000000000e+00	4
385	1.000000000000000e+00	10
386	1.000000000000000e+00	4
387	1.000000000000000e+00	4
388	1.000000000000000e+00	8
389	1.000000000000000e+00	6
390	1.000000000000000e+00	2
391	1.000000000000000e+00	20
392	1.000000000000000e+00	8
393	1.000000000000000e+00	12
394	1.000000000000000e+00	16
395	1.000000000000000e+00	26
396	1.000000000000000e+00	14
397	1.000000000000000e+00	24
398	1.000000000000000e+00	2
399	1.000000000000000e+00	6
400	1.000000000000000e+00	6
401	1.000000000000000e+00	22
402	1.000000000000000e+00	22
403	1.000000000000000e+00	32
404	1.000000000000000e+00	6
405	1.000000000000000e+00	20
406	1.000000000000000e+00	10
407	1.000000000000000e+00	4
408	1.000000000000000e+00	26
409	1.000000000000000e+00	18
410	1.000000000000000e+00	4
411	1.000000000000000e+00	4
412	1.000000000000000e+00	8
413	1.000000000000000e+00	14
414	1.000000000000000e+00	2
415	1.000000000000000e+00	14
416	1.000000000000000e+00	36
417	1.000000000000000e+00	16
418	1.000000000000000e+00	4
419	1.000000000000000e+00	4
420	1.000000000000000e+00	2
421	1.000000000000000e+00	6
422	1.000000000000000e+00	16
423	1.000000000000000e+00	14
424	1.000000000000000e+00	18
425	1.000000000000000e+00	10
426	1.000000000000000e+00	14
427	1.000000000000000e+00	38
428	1.000000000000000e+00	14
429	1.000000000000000e+00	30
430	1.000000000000000e+00	50
431	1.000000000000000e+00	18
432	1.000000000000000e+00	30
433	1.000000000000000e+00	16
434	1.000000000000000e+00	40
435	1.000000000000000e+00	32
436	1.000000000000000e+00	18
437	1.000000000000000e+00	2
438	1.000000000000000e+00	2
439	1.000000000000000e+00	12
440	1.000000000000000e+00	24
441	1.000000000000000e+00	8
442	1.000000000000000e+00	8
443	1.000000000000000e+00	10
444	1.000000000000000e+00	8
445	1.000000000000000e+00	14
446	1.000000000000000e+00	8
447	1.000000000000000e+00	20
448	1.000000000000000e+00	18
449	1.000000000000000e+00	4
450	1.000000000000000e+00	6
451	1.000000000000000e+00	8
452	1.000000000000000e+00	4
453	1.000000000000000e+00	4
454	1.000000000000000e+00	12
455	1.000000000000000e+00	22
456	1.000000000000000e+00	8
457	1.000000000000000e+00	14
458	1.000000000000000e+00	8
459	1.000000000000000e+00	6
460	1.000000000000000e+00	10
461	1.000000000000000e+00	10
462	1.000000000000000e+00	8
463	1.000000000000000e+00	2
464	1.000000000000000e+00	12
465	1.000000000000000e+00	8
466	1.000000000000000e+00	2
467	1.000000000000000e+00	2
468	1.000000000000000e+00	2
469	1.000000000000000e+00	22
470	1.000000000000000e+00	14
471	1.000000000000000e+00	22
472	1.000000000000000e+00	14
473	1.000000000000000e+00	2
474	1.000000000000000e+00	2
475	1.000000000000000e+00	8
476	1.000000000000000e+00	4
477	1.000000000000000e+00	10
478	1.000000000000000e+00	10
479	1.000000000000000e+00	36
480	1.000000000000000e+00	12
481	1.000000000000000e+00	8
482	1.000000000000000e+00	4
483	1.000000000000000e+00	2
484	1.000000000000000e+00	16
485	1.000000000000000e+00	4
486	1.000000000000000e+00	8
487	1.000000000000000e+00	10
488	1.000000000000000e+00	28
489	1.000000000000000e+00	12
490	1.000000000000000e+00	16
491	9.590000000754780e-01	660
492	9.000000000175613e-01	644
493	8.490000000421108e-01	722
494	8.000000000387006e-01	710
495	7.500000001399934e-01	728
496	7.000000001373666e-01	674
497	6.500000000384436e-01	780
498	6.000000000654235e-01	776
499	5.500000001453162e-01	800
500	5.000000001750913e-01	780
501	5.500000001080915e-01	812
502	6.000000000859523e-01	654
503	6.500000001217080e-01	744
504	7.000000001208682e-01	770
505	7.500000002711408e-01	768
506	8.000000002408836e-01	654
507	8.500000000840393e-01	772
508	9.000000000748940e-01	780
509	9.499999999248617e-01	694
510	8.999999998316025e-01	676
511	8.499999998572130e-01	700
512	7.999999998743913e-01	702
513	7.499999997363326e-01	704
514	7.999999998118730e-01	622
515	8.499999997606913e-01	658
516	8.999999997713939e-01	718
517	9.499999996373741e-01	740
518	9.999999995210967e-01	780
519	9.999999996781281e-01	756
520	9.999999995521692e-01	762
521	9.999999996136500e-01	696
522	9.999999996422316e-01	654
523	9.999999997354148e-01	784
524	9.999999996727269e-01	746
525	9.999999996953658e-01	644
526	9.999999997239120e-01	734
527	9.999999998221203e-01	734
528	1.000000000000000e+00	14
529	1.000000000000000e+00	10
530	1.000000000000000e+00	30
531	1.000000000000000e+00	2
532	1.000000000000000e+00	10
533	1.000000000000000e+00	2
534	1.000000000000000e+00	10
535	1.000000000000000e+00	4
536	1.000000000000000e+00	2
537	1.000000000000000e+00	6
538	1.000000000000000e+00	10
539	1.000000000000000e+00	4
540	1.000000000000000e+00	2
541	1.000000000000000e+00	6
542	1.000000000000000e+00	22
543	1.000000000000000e+00	4
544	1.000000000000000e+00	18
545	1.000000000000000e+00	6
546	1.000000000000000e+00	2
547	1.000000000000000e+00	6
548	1.000000000000000e+00	28
549	1.000000000000000e+00	12
550	1.000000000000000e+00	10
551	1.000000000000000e+00	8
552	1.000000000000000e+00	4
553	1.000000000000000e+00	2
554	1.000000000000000e+00	20
555	1.000000000000000e+00	4
556	1.000000000000000e+00	10
557	1.000000000000000e+00	6
558	1.000000000000000e+00	8
559	1.000000000000000e+00	6
560	1.000000000000000e+00	4
561	1.000000000000000e+00	8
562	1.000000000000000e+00	4
563	1.000000000000000e+00	2
564	1.000000000000000e+00	20
565	1.000000000000000e+00	8
566	1.000000000000000e+00	30
567	1.000000000000000e+00	4
568	1.000000000000000e+00	8
569	1.000000000000000e+00	14
570	1.000000000000000e+00	22
571	1.000000000000000e+00	2
572	1.000000000000000e+00	10
573	1.000000000000000e+00	4
574	1.000000000000000e+00	18
575	1.000000000000000e+00	4
576	1.000000000000000e+00	18
577	1.000000000000000e+00	16
578	1.000000000000000e+00	6
579	1.000000000000000e+00	10
580	1.000000000000000e+00	10
581	1.000000000000000e+00	14
582	1.000000000000000e+00	2
583	1.000000000000000e+00	8
584	1.000000000000000e+00	4
585	1.000000000000000e+00	16
586	1.000000000000000e+00	16
587	1.000000000000000e+00	26
588	1.000000000000000e+00	2
589	1.000000000000000e+00	4
590	1.000000000000000e+00	2
591	1.000000000000000e+00	10
592	1.000000000000000e+00	2
593	1.000000000000000e+00	4
594	1.000000000000000e+00	6
595	1.000000000000000e+00	14
596	1.000000000000000e+00	16
597	1.000000000000000e+00	2
598	1.000000000000000e+00	12
599	1.000000000000000e+00	6
600	1.000000000000000e+00	12
601	1.000000000000000e+00	12
602	1.000000000000000e+00	16
603	1.000000000000000e+00	10
604	1.000000000000000e+00	2
605	1.000000000000000e+00	46
606	1.000000000000000e+00	2
607	1.000000000000000e+00	14
608	1.000000000000000e+00	12
609	1.000000000000000e+00	4
610	1.000000000000000e+00	52
611	1.000000000000000e+00	18
612	1.000000000000000e+00	4
613	1.000000000000000e+00	4
614	1.000000000000000e+00	26
615	1.000000000000000e+00	2
616	1.000000000000000e+00	8
617	1.000000000000000e+00	10
618	1.000000000000000e+00	6
619	1.000000000000000e+00	4
620	1.000000000000000e+00	14
621	1.000000000000000e+00	18
622	1.000000000000000e+00	12
623	1.000000000000000e+00	22
624	1.000000000000000e+00	6
625	1.000000000000000e+00	30
626	1.000000000000000e+00	14
627	1.000000000000000e+00	10
628	1.000000000000000e+00	30
629	1.000000000000000e+00	2
630	1.000000000000000e+00	2
631	1.000000000000000e+00	20
632	1.000000000000000e+00	18
633	1.000000000000000e+00	6
634	1.000000000000000e+00	18
635	1.000000000000000e+00	2
636	1.000000000000000e+00	2
637	1.000000000000000e+00	4
638	1.000000000000000e+00	4
639	1.000000000000000e+00	6
640	1.000000000000000e+00	4
641	1.000000000000000e+00	20
642	1.000000000000000e+00	16
643	1.000000000000000e+00	2
644	1.000000000000000e+00	6
645	1.000000000000000e+00	54
646	1.000000000000000e+00	20
647	1.000000000000000e+00	6
648	1.000000000000000e+00	6
649	1.000000000000000e+00	32
650	1.000000000000000e+00	4
651	1.000000000000000e+00	6
652	1.000000000000000e+00	2
653	1.000000000000000e+00	6
654	1.000000000000000e+00	14
655	1.000000000000000e+00	16
656	1.000000000000000e+00	2
657	1.000000000000000e+00	4
658	1.000000000000000e+00	6
659	1.000000000000000e+00	6
660	1.000000000000000e+00	16
661	1.000000000000000e+00	40
662	1.000000000000000e+00	18
663	1.000000000000000e+00	4
664	1.000000000000000e+00	2
665	1.000000000000000e+00	6
666	1.000000000000000e+00	2
667	1.000000000000000e+00	28
668	1.000000000000000e+00	4
669	1.000000000000000e+00	6
670	1.000000000000000e+00	4
671	1.000000000000000e+00	22
672	1.000000000000000e+00	18
673	1.000000000000000e+00	6
674	1.000000000000000e+00	2
675	1.000000000000000e+00	10
676	1.000000000000000e+00	6
677	1.000000000000000e+00	12
678	1.000000000000000e+00	34
679	1.000000000000000e+00	16
680	1.000000000000000e+00	12
