Método usado: LUUS JAAKOLA

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	2
2	1.000000000000000e+00	2
3	1.000000000000000e+00	22
4	1.000000000000000e+00	10
5	1.000000000000000e+00	24
6	1.000000000000000e+00	6
7	1.000000000000000e+00	14
8	1.000000000000000e+00	20
9	1.000000000000000e+00	2
10	1.000000000000000e+00	12
11	1.000000000000000e+00	12
12	1.000000000000000e+00	20
13	1.000000000000000e+00	4
14	1.000000000000000e+00	6
15	1.000000000000000e+00	4
16	1.000000000000000e+00	8
17	1.000000000000000e+00	38
18	1.000000000000000e+00	2
19	1.000000000000000e+00	2
20	1.000000000000000e+00	8
21	1.000000000000000e+00	6
22	1.000000000000000e+00	8
23	1.000000000000000e+00	4
24	1.000000000000000e+00	20
25	1.000000000000000e+00	6
26	1.000000000000000e+00	10
27	1.000000000000000e+00	6
28	1.000000000000000e+00	10
29	1.000000000000000e+00	2
30	1.000000000000000e+00	12
31	1.000000000000000e+00	10
32	1.000000000000000e+00	4
33	1.000000000000000e+00	16
34	1.000000000000000e+00	4
35	1.000000000000000e+00	30
36	1.000000000000000e+00	32
37	1.000000000000000e+00	2
38	1.000000000000000e+00	2
39	1.000000000000000e+00	44
40	1.000000000000000e+00	18
41	1.000000000000000e+00	26
42	1.000000000000000e+00	14
43	1.000000000000000e+00	16
44	1.000000000000000e+00	4
45	1.000000000000000e+00	12
46	1.000000000000000e+00	6
47	1.000000000000000e+00	10
48	1.000000000000000e+00	2
49	1.000000000000000e+00	14
50	1.000000000000000e+00	6
51	1.000000000000000e+00	22
52	1.000000000000000e+00	28
53	1.000000000000000e+00	18
54	1.000000000000000e+00	22
55	1.000000000000000e+00	38
56	1.000000000000000e+00	14
57	1.000000000000000e+00	12
58	1.000000000000000e+00	18
59	1.000000000000000e+00	28
60	1.000000000000000e+00	22
61	1.000000000000000e+00	4
62	1.000000000000000e+00	10
63	1.000000000000000e+00	2
64	1.000000000000000e+00	2
65	1.000000000000000e+00	34
66	1.000000000000000e+00	2
67	1.000000000000000e+00	8
68	1.000000000000000e+00	4
69	1.000000000000000e+00	6
70	1.000000000000000e+00	18
71	1.000000000000000e+00	60
72	1.000000000000000e+00	8
73	1.000000000000000e+00	32
74	1.000000000000000e+00	16
75	1.000000000000000e+00	44
76	1.000000000000000e+00	14
77	1.000000000000000e+00	6
78	1.000000000000000e+00	12
79	1.000000000000000e+00	12
80	1.000000000000000e+00	10
81	1.000000000000000e+00	16
82	1.000000000000000e+00	2
83	1.000000000000000e+00	16
84	1.000000000000000e+00	2
85	1.000000000000000e+00	6
86	1.000000000000000e+00	10
87	1.000000000000000e+00	18
88	1.000000000000000e+00	12
89	1.000000000000000e+00	12
90	1.000000000000000e+00	36
91	1.000000000000000e+00	30
92	1.000000000000000e+00	2
93	1.000000000000000e+00	8
94	1.000000000000000e+00	10
95	1.000000000000000e+00	8
