Método usado: LUUS JAAKOLA

POSIÇÃO	ÁREA(mm²)	CUSTO

1	1.000000000000000e+00	18
2	1.000000000000000e+00	12
3	1.000000000000000e+00	32
4	1.000000000000000e+00	22
5	1.000000000000000e+00	4
6	1.000000000000000e+00	14
7	1.000000000000000e+00	24
8	1.000000000000000e+00	6
9	1.000000000000000e+00	14
10	1.000000000000000e+00	20
11	1.000000000000000e+00	10
12	1.000000000000000e+00	40
13	1.000000000000000e+00	24
14	1.000000000000000e+00	6
15	1.000000000000000e+00	14
16	1.000000000000000e+00	32
17	1.000000000000000e+00	4
18	1.000000000000000e+00	18
19	1.000000000000000e+00	12
20	1.000000000000000e+00	10
21	1.000000000000000e+00	44
22	1.000000000000000e+00	8
23	1.000000000000000e+00	6
24	1.000000000000000e+00	6
25	1.000000000000000e+00	16
26	1.000000000000000e+00	8
27	1.000000000000000e+00	16
28	1.000000000000000e+00	24
29	1.000000000000000e+00	2
30	1.000000000000000e+00	24
31	1.000000000000000e+00	2
32	1.000000000000000e+00	4
33	1.000000000000000e+00	16
34	1.000000000000000e+00	2
35	1.000000000000000e+00	8
36	1.000000000000000e+00	8
37	1.000000000000000e+00	18
38	1.000000000000000e+00	10
39	1.000000000000000e+00	12
40	1.000000000000000e+00	30
41	1.000000000000000e+00	30
42	1.000000000000000e+00	6
43	1.000000000000000e+00	4
44	1.000000000000000e+00	4
45	1.000000000000000e+00	30
46	1.000000000000000e+00	8
47	1.000000000000000e+00	14
48	1.000000000000000e+00	34
49	1.000000000000000e+00	12
50	1.000000000000000e+00	2
51	1.000000000000000e+00	26
52	1.000000000000000e+00	4
53	1.000000000000000e+00	2
54	1.000000000000000e+00	8
55	1.000000000000000e+00	16
56	1.000000000000000e+00	20
57	1.000000000000000e+00	18
58	1.000000000000000e+00	6
59	1.000000000000000e+00	2
60	1.000000000000000e+00	18
61	1.000000000000000e+00	8
62	1.000000000000000e+00	4
63	1.000000000000000e+00	2
64	1.000000000000000e+00	12
65	1.000000000000000e+00	6
66	1.000000000000000e+00	6
67	1.000000000000000e+00	8
68	1.000000000000000e+00	6
69	1.000000000000000e+00	16
70	1.000000000000000e+00	28
71	1.000000000000000e+00	14
72	1.000000000000000e+00	14
73	1.000000000000000e+00	2
74	1.000000000000000e+00	8
75	1.000000000000000e+00	8
76	1.000000000000000e+00	2
77	1.000000000000000e+00	6
78	1.000000000000000e+00	14
79	1.000000000000000e+00	2
80	1.000000000000000e+00	42
81	1.000000000000000e+00	6
82	1.000000000000000e+00	4
83	1.000000000000000e+00	26
84	1.000000000000000e+00	2
85	1.000000000000000e+00	2
86	1.000000000000000e+00	20
87	1.000000000000000e+00	40
88	1.000000000000000e+00	6
89	1.000000000000000e+00	10
90	1.000000000000000e+00	22
91	1.000000000000000e+00	12
92	1.000000000000000e+00	2
93	1.000000000000000e+00	18
94	1.000000000000000e+00	8
95	1.000000000000000e+00	68
96	1.000000000000000e+00	12
97	1.000000000000000e+00	2
98	1.000000000000000e+00	2
99	1.000000000000000e+00	10
100	1.000000000000000e+00	4
101	1.000000000000000e+00	24
102	1.000000000000000e+00	4
103	1.000000000000000e+00	2
104	1.000000000000000e+00	10
105	1.000000000000000e+00	18
106	1.000000000000000e+00	18
107	1.000000000000000e+00	10
108	1.000000000000000e+00	26
109	1.000000000000000e+00	16
110	1.000000000000000e+00	28
111	1.000000000000000e+00	26
112	1.000000000000000e+00	4
113	1.000000000000000e+00	24
114	1.000000000000000e+00	26
115	1.000000000000000e+00	2
116	1.000000000000000e+00	4
117	1.000000000000000e+00	2
118	1.000000000000000e+00	2
119	1.000000000000000e+00	6
120	1.000000000000000e+00	8
121	1.000000000000000e+00	58
122	1.000000000000000e+00	8
123	1.000000000000000e+00	10
124	1.000000000000000e+00	4
125	1.000000000000000e+00	10
126	1.000000000000000e+00	2
127	1.000000000000000e+00	10
128	1.000000000000000e+00	24
129	1.000000000000000e+00	12
130	1.000000000000000e+00	12
131	1.000000000000000e+00	4
132	1.000000000000000e+00	18
133	1.000000000000000e+00	12
134	1.000000000000000e+00	14
135	1.000000000000000e+00	8
136	1.000000000000000e+00	14
137	1.000000000000000e+00	4
138	1.000000000000000e+00	20
139	1.000000000000000e+00	2
140	1.000000000000000e+00	8
141	1.000000000000000e+00	54
142	1.000000000000000e+00	2
143	1.000000000000000e+00	4
144	1.000000000000000e+00	4
145	1.000000000000000e+00	4
146	1.000000000000000e+00	16
147	1.000000000000000e+00	16
148	1.000000000000000e+00	14
149	1.000000000000000e+00	8
150	1.000000000000000e+00	4
151	1.000000000000000e+00	4
152	1.000000000000000e+00	6
153	1.000000000000000e+00	6
154	1.000000000000000e+00	10
155	1.000000000000000e+00	2
156	1.000000000000000e+00	28
157	1.000000000000000e+00	12
158	1.000000000000000e+00	2
159	1.000000000000000e+00	6
160	1.000000000000000e+00	10
161	1.000000000000000e+00	4
162	1.000000000000000e+00	28
163	1.000000000000000e+00	4
164	1.000000000000000e+00	2
165	1.000000000000000e+00	20
166	1.000000000000000e+00	16
167	1.000000000000000e+00	20
168	1.000000000000000e+00	6
169	1.000000000000000e+00	2
170	1.000000000000000e+00	24
171	1.000000000000000e+00	14
172	1.000000000000000e+00	2
173	1.000000000000000e+00	4
174	1.000000000000000e+00	20
175	1.000000000000000e+00	24
176	1.000000000000000e+00	14
177	1.000000000000000e+00	14
178	1.000000000000000e+00	6
179	1.000000000000000e+00	14
180	1.000000000000000e+00	14
181	1.000000000000000e+00	16
182	1.000000000000000e+00	4
183	1.000000000000000e+00	20
184	1.000000000000000e+00	8
185	1.000000000000000e+00	12
186	1.000000000000000e+00	8
187	1.000000000000000e+00	36
188	1.000000000000000e+00	14
189	1.000000000000000e+00	12
190	1.000000000000000e+00	36
191	1.000000000000000e+00	12
192	1.000000000000000e+00	18
193	1.000000000000000e+00	30
194	1.000000000000000e+00	6
195	1.000000000000000e+00	16
196	1.000000000000000e+00	6
197	1.000000000000000e+00	26
198	1.000000000000000e+00	10
199	1.000000000000000e+00	4
200	1.000000000000000e+00	2
201	1.000000000000000e+00	10
202	1.000000000000000e+00	6
203	1.000000000000000e+00	14
204	1.000000000000000e+00	6
205	1.000000000000000e+00	6
206	1.000000000000000e+00	14
207	1.000000000000000e+00	12
208	1.000000000000000e+00	2
209	1.000000000000000e+00	18
210	1.000000000000000e+00	2
211	1.000000000000000e+00	20
212	1.000000000000000e+00	8
213	1.000000000000000e+00	6
214	1.000000000000000e+00	30
215	1.000000000000000e+00	10
216	1.000000000000000e+00	26
